adverse_before_future_max,bars_to_future_max,bias,close,confidence,future_max_return,future_max_time,is_signal,ls_divergence,oi_read,pattern,price_acceptance,quote_volume_validation,readiness,time,trades_read,trigger_status
-0.00511476,11,,0.76641,,0.08077922,2026-05-20 10:00:00 UTC,False,,,,,,,2026-05-20 07:15:00 UTC,,
-0.00517966,10,,0.76646,,0.08070871,2026-05-20 10:00:00 UTC,False,,,,,,,2026-05-20 07:30:00 UTC,,
-0.00647591,9,,0.76746,,0.07930055,2026-05-20 10:00:00 UTC,False,,,,,,,2026-05-20 07:45:00 UTC,,
0.0,8,,0.76249,,0.08633556,2026-05-20 10:00:00 UTC,False,,,,,,,2026-05-20 08:00:00 UTC,,
0.0,7,,0.76853,,0.07779787,2026-05-20 10:00:00 UTC,False,,,,,,,2026-05-20 08:15:00 UTC,,
-0.02995098,6,,0.79363,,0.04371055,2026-05-20 10:00:00 UTC,False,,,,,,,2026-05-20 08:30:00 UTC,,
-0.01712053,5,,0.78327,,0.05751529,2026-05-20 10:00:00 UTC,False,,,,,,,2026-05-20 08:45:00 UTC,,
-0.01944509,24,,0.76986,,0.08005352,2026-05-20 15:00:00 UTC,False,,,,,,,2026-05-20 09:00:00 UTC,,
-0.0262625,24,,0.77525,,0.10001935,2026-05-20 15:15:00 UTC,False,,,,,,,2026-05-20 09:15:00 UTC,,
-0.03831994,24,,0.78497,,0.13310063,2026-05-20 15:30:00 UTC,False,,,,,,,2026-05-20 09:30:00 UTC,,
-0.06900252,23,,0.81084,,0.09694884,2026-05-20 15:30:00 UTC,False,,,,,,,2026-05-20 09:45:00 UTC,,
-0.08864931,24,,0.82832,,0.08621064,2026-05-20 16:00:00 UTC,False,,,,,,,2026-05-20 10:00:00 UTC,,
-0.07406135,24,,0.81527,,0.19317527,2026-05-20 16:15:00 UTC,False,,,,,,,2026-05-20 10:15:00 UTC,,
-0.07888572,24,,0.81954,,0.26334285,2026-05-20 16:30:00 UTC,False,,,,,,,2026-05-20 10:30:00 UTC,,
-0.04288015,24,,0.78871,,0.31470376,2026-05-20 16:45:00 UTC,False,,,,,,,2026-05-20 10:45:00 UTC,,
