adverse_before_future_max,bars_to_future_max,bias,close,confidence,future_max_return,future_max_time,is_signal,ls_divergence,oi_read,pattern,price_acceptance,quote_volume_validation,readiness,time,trades_read,trigger_status
-0.00781439,1,,1.6508,,-0.00781439,2026-05-26 08:45:00 UTC,False,,,,,,,2026-05-26 08:30:00 UTC,,
-0.04536296,1,,1.6379,,-0.04536296,2026-05-26 09:00:00 UTC,False,,,,,,,2026-05-26 08:45:00 UTC,,
-0.03165771,1,,1.5636,,-0.03165771,2026-05-26 09:15:00 UTC,False,,,,,,,2026-05-26 09:00:00 UTC,,
-0.05118552,4,,1.5141,,-0.03579684,2026-05-26 10:15:00 UTC,False,,,,,,,2026-05-26 09:15:00 UTC,,
0.0,3,,1.4366,,0.01621885,2026-05-26 10:15:00 UTC,False,,,,,,,2026-05-26 09:30:00 UTC,,
0.0,2,,1.4381,,0.01515889,2026-05-26 10:15:00 UTC,False,,,,,,,2026-05-26 09:45:00 UTC,,
0.0,1,,1.4508,,0.0062724,2026-05-26 10:15:00 UTC,False,,,,,,,2026-05-26 10:00:00 UTC,,
-0.01554901,1,,1.4599,,-0.01554901,2026-05-26 10:30:00 UTC,False,,,,,,,2026-05-26 10:15:00 UTC,,
-0.00841915,1,,1.4372,,-0.00841915,2026-05-26 10:45:00 UTC,False,,,,,,,2026-05-26 10:30:00 UTC,,
-0.0954319,7,,1.4251,,-0.00364887,2026-05-26 12:30:00 UTC,False,,,,,,,2026-05-26 10:45:00 UTC,,
-0.06654598,6,,1.381,,0.02816799,2026-05-26 12:30:00 UTC,False,,,,,,,2026-05-26 11:00:00 UTC,,
-0.07895113,5,,1.3996,,0.01450414,2026-05-26 12:30:00 UTC,False,,,,,,,2026-05-26 11:15:00 UTC,,
-0.04581791,4,,1.351,,0.05099926,2026-05-26 12:30:00 UTC,False,,,,,,,2026-05-26 11:30:00 UTC,,
0.0,3,,1.2891,,0.10146614,2026-05-26 12:30:00 UTC,False,,,,,,,2026-05-26 11:45:00 UTC,,
0.0,2,,1.2916,,0.09933416,2026-05-26 12:30:00 UTC,False,,,,,,,2026-05-26 12:00:00 UTC,,
0.0,1,,1.3756,,0.03220413,2026-05-26 12:30:00 UTC,False,,,,,,,2026-05-26 12:15:00 UTC,,
-0.0317628,4,,1.4199,,-0.02824143,2026-05-26 13:30:00 UTC,False,,,,,,,2026-05-26 12:30:00 UTC,,
-0.0022498,3,,1.3779,,0.00137891,2026-05-26 13:30:00 UTC,False,,,,,,,2026-05-26 12:45:00 UTC,,
-0.00152517,2,,1.3769,,0.00210618,2026-05-26 13:30:00 UTC,False,,,,,,,2026-05-26 13:00:00 UTC,,
0.0,1,,1.3748,,0.00363689,2026-05-26 13:30:00 UTC,False,,,,,,,2026-05-26 13:15:00 UTC,,
-0.00565299,1,,1.3798,,-0.00565299,2026-05-26 13:45:00 UTC,False,,,,,,,2026-05-26 13:30:00 UTC,,
